,Time,Tweet,User,Location,Retweets,Likes
91,2022-11-23 23:47:09+00:00,"@cenkuygur Boberts now husband groomed her as an underage teen. Wasn’t it Ron Johnson that covered for his best buddy coach while he groomed, raped and assaulted his students? Matt Gaetz “groomed” teen girls and trafficked them over state lines. They’re the “groomers” &amp;know it",Starbuck84,,0,0
92,2022-11-23 23:47:05+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",GloriaM48510690,,15207,0
93,2022-11-23 23:46:57+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",kathys0311,"san tan valley, az",15207,0
94,2022-11-23 23:46:52+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",AVastMachine,"Stanford, CA",15207,0
95,2022-11-23 23:46:46+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",BarreraF_II,"Ciudad de Panamâ, Panamâ",15207,0
96,2022-11-23 23:46:46+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",Jwalberse,"Virginia Beach, VA",15207,0
97,2022-11-23 23:46:40+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",HRberkey,"Windsor, CA",15207,0
98,2022-11-23 23:46:18+00:00,"RT @Style17strings: @KaivanShroff $104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,486 Ron Jo…",postcards4USA,,9,0
99,2022-11-23 23:45:56+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",docvicki,"Laguna Beach, CA",15207,0
0,2022-11-23 23:59:54+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",konradhs,,15207,0
